,dataIndex,realTitle,criticsConcensus,tomatoMeter,tomatoCount,audienceScore,audienceCount,realSynopsis,rating,genreString,directedBy,studio,runTime,cast
20,9057,"My Father, the Hero",N/A,14%,14,54%,14297,"Disney not only recycled the French farce Mon Pere, Ce Heros but brought back the lead actor of the original, Gerard Depardieu, for the Americanized remake My Father, the Hero. Depardieu plays Andre, the loving but neglectful French father of fourteen-year old Nicole (Katherine Heigl), who now wants to be called Nicky. To make up for lost time, Andre picks up Nicole from the condo of his ex-wife Megan (Lauren Hutton) to take her on a vacation to the Bahamas. Nicole, bitter at her fathers frequent absences and embarrassed to be seen with him in the Bahamas, concocts a tale in which she tells her fellow vacationers that Andre is her lover -- and an ex-con to boot. Andre, oblivious to whom everyone thinks he is, tries to act like a father taking his daughter on a trip, shocking everyone with unintentional double entendres. At the same time, Nicole is making eyes at the handsome Ben (Dalton James).",PG,Comedy,Steve Miner,Buena Vista,90 minutes,"Gérard Depardieu, Katherine Heigl, Dalton James"
21,9059,Pumpkinhead II: Blood Wings,N/A,14%,7,19%,7358,"In a small town in Arkansas in 1958, a pitiful, deformed ""feral boy"" is tortured and killed by trouble-making local teenagers. The creature, however, was the son of the monster Pumpkinhead. Twenty-five years later in the same town, a group of bored teenage punks manage to bring back his spirit.",R,Horror,Jeff Burr,Live Home Video,88 minutes,"Andrew Robinson, Ami Dolenz, J. Trevor Edmond"
22,9067,Last of the Dogmen,N/A,69%,13,79%,9728,"In this adventure, set in the wilds of Montana, mountain man Lewis Gates goes on a routine manhunt and finds himself embroiled in solving the mysterious disappearance of three murderous fugitives. Traveling deep into the wilderness, Lewis discovers an ancient Cheyenne village hidden behind a strange waterfall.",PG,"Action & Adventure, Drama, Mystery & Suspense, Television, Western",Tab Murphy,HBO Video,117 minutes,"Tom Berenger, Barbara Hershey, Kurtwood Smith"
23,9074,Cannibal! The Musical (Alferd Packer: The Musical),"If you're only going to watch one black comedy about a real-life explorer whose fellow travelers ended up eaten, make it Cannibal! The Musical.",63%,19,82%,21015,"Set in 1873, this musical focuses on Alfred Packer who is accused of cannibalizing members of his West-traveling party. Japanese people pretend to be Indians, a cyclopss eye spurts pus, and Alfred has a kung-fu fight with a fur trapper named Frenchy in this surprisingly funny parody.","R (violence, language)","Comedy, Horror",Trey Parker,Troma,90 minutes,"Juan Schwartz, Ian Hardin, Matt Stone"
24,9076,Fetishes,N/A,50%,6,47%,496,"A wide-open mind would be a real boon towards enjoying this adult-oriented, way off-beat documentary look into the shadowy world of professional dominatrices and the masochistic slaves who pay dearly to be abused, ridiculed and tortured. British documentary filmmaker Nick Broomfield directed and narrates; he spent two months in a Manhattan house of domination interviewing both the mistress and their diverse clientele. Though relatively few in the US actually participate in S&M, it is an extremely lucrative business. Highlights include scenes where a retired bank manager allows himself to be photographed being led around naked on all fours with a dog collar on his neck, a Wall Street Stock Broker with a thing for rubber and an interview with Pandora, the meanest mistress in the company. Pandora sleeps with Spike, an ill-tempered giant iguana. While Pandora complains that her scaly companion has recently frightened away any prospective lovers, Spike punctuates that by biting the cameraman Christopher Lanzenberg.","R (adult situations/language, nudity, sex)","Documentary, Special Interest",Nick Broomfield,A-Pix,84 minutes,"Mistress Delilah, Mistress Beatrice, Mistress Catherine"
25,9094,The Boxer,The Boxer is a standard drama that packs a true emotional wallop thanks to the highly tuned central performances.,80%,70,74%,8301,Jim Sheridan (In the Name of the Father) co-scripted (with Terry George) and directed this drama about an Irish professional fighter. Filmed in Dublin.,R (for language),"Drama, Sports & Fitness",Jim Sheridan,Universal Pictures,114 minutes,"Emily Watson, Daniel Day-Lewis, Brian Cox"
26,9095,Brave,"Brave offers young audiences and fairy tale fans a rousing, funny fantasy adventure with a distaff twist and surprising depth.",78%,246,76%,279108,"Merida is a skilled archer and impetuous daughter of King Fergus (Billy Connolly) and Queen Elinor (Emma Thompson). Determined to carve her own path in life, Merida defies an age-old custom sacred to the uproarious lords of the land: massive Lord MacGuffin (Kevin McKidd), surly Lord Macintosh (Craig Ferguson) and cantankerous Lord Dingwall (Robbie Coltrane). Meridas actions inadvertently unleash chaos and fury in the kingdom, and when she turns to an eccentric old Witch (Julie Walters) for help, she is granted an ill-fated wish. The ensuing peril forces Merida to discover the meaning of true bravery in order to undo a beastly curse before its too late. -- (C) Disney",PG (for some scary action and rude humor),"Animation, Comedy, Kids & Family","Brenda Chapman, Mark Andrews",Walt Disney Pictures,93 minutes,"Kelly Macdonald, Julie Walters, Kevin Mckidd"
27,9099,Snow White: A Tale of Terror,N/A,60%,10,56%,10940,"Once upon a time, pursuing wolves frighten horses drawing a carriage, and it tumbles down a hill. Dying, the pregnant woman inside orders her grieving husband Frederick (Sam Neill) to cut the baby from her womb, so that at least it might live. Years later, the infant is now headstrong young Lilli (Taryn Davis), who is resentful of her fathers upcoming marriage to Claudia (Sigourney Weaver). Claudia is devoted to the memory of her own mother and installs a magic mirror that belonged to her in a wardrobe in her private room. More time passes; Lilli is now an adult, but her relationship with the now-pregnant Claudia has never improved, though Claudia has never done her any ill. Claudia loses her baby, and on the same night, gazes into her mothers mirror, which shows her an image of herself young and beautiful. She determines to rid herself of Lilli. Lilli is walking near the forest when Claudias mute brother Gustav (Miroslav Taborski) draws a knife and chases the frightened young woman into the forest. She evades him, so he kills a pig and takes the heart to a delighted Claudia, who believes it to be Lillis heart. She has Gustav put the heart in a stew cooking in the kitchen, and that night as she dines with Frederick, Lilli eats the stew with great pleasure. Later, Frederick and some men search for Lilli in the rainy forest. Lilli takes refuge from wolves in a ruined castle, where shes confronted by seven vagabonds whove banned together to seek a lost gold mind. Will (Gil Bellows), scarred during the Crusades, is around Lillis own age and resents her presence, but the older Lars (Brian Glover) is friendlier to her. The mirror tells Claudia that Lilli is still alive, so in the forest where Claudia keeps a shrine to her dead baby, she casts a spell designed to kill her stepdaughter. Lilli, helping the men in their mine, is almost smothered in a cave-in; shes rescued, but one of the men dies. The mirror again tells Claudia that Lilli still lives. Whirling in a black gown, Claudia conjures a wind that strikes the forest; giant trees topple all around Lilli and the men, killing Lars, but Lilli still lives. So the mirror now transforms Claudia into a bald old hag, and she goes into the forest herself. She offers an apple to Lilli, who takes one bite and falls into a trance that no one can tell from death. Shes placed in a stained-glass coffin and lowered into the ground, but the agonized Will, whos fallen in love with her, lifts her from the coffin and a piece of apple falls from her mouth. She returns to life, and they all head for the castle. She arrives in time to interrupt Claudia in the act of slashing Fredericks throat, then confronts Lilli in a room full of mirrors. (Theres a hint that Claudia had a part in the death of Lillis mother.) Lilli stabs not Claudia but her mirror image. It bursts apart, shredding and burning Claudia to death. This bold movie out-grims the Brothers Grimm, telling their oft-told tale as a horror movie/adventure -- and it works. In fact, the weakness of the movie is precisely that the story is so familiar, but the changes wrought by the writers and director keep it fresh for most of its length. Its handsomely designed, using real locations and costumes that are never too grand for the setting. Weaver is clearly having a great time as the not-so-wicked stepmother who eventually becomes a vengeful witch. Especially for a fairy tale, the characters are complex and not necessarily always likable; even Lilli (who is never called ""Snow White"") has a hard edge, and her ""Prince Charming"" is a bitter, scarred commoner. Its a shame this attractive, imaginative film didnt have any theatrical release in the United States; originality, especially in a field as well-ploughed as fairy tales, should be encouraged. ~ Bill Warren, Rovi","R (adult situations/language, violence)","Horror, Mystery & Suspense, Science Fiction & Fantasy",Michael Cohn,Universal Pictures,101 minutes,"Sigourney Weaver, Sam Neill, Gil Bellows"
28,9100,Gummo,"Gummo's bold provocations may impress more iconoclastically inclined viewers, but others will find it hard to see past writer-director Harmony Korine's overwhelmingly sour storytelling perspective.",35%,54,73%,22227,"Some time after a devastating tornado has leveled their town, a group of eclectic, ennui-stricken teenagers in Xenia, Ohio pass their days by riding their bikes, playing practical jokes, sniffing glue and paying for sex with a friends sister.","R (For pervasive depiction of anti-social behavior of juveniles, including violence, substance abuse, sexuality, and language)","Art House & International, Drama, Special Interest",Harmony Korine,Fine Line Features,88 minutes,"Jacob Reynolds, Nick Sutton, Jacob Sewell"
29,9102,Chicago Cab,N/A,56%,9,64%,1353,"This film is about a rare windy-city cab driver who will go anywhere and do just about anything to please his customers. Out of the two-dozen customers that he runs into, he becomes frustrated that he cannot seem to connect with any of them intimately.","R (adult situations/language, violence)","Comedy, Drama, Mystery & Suspense","Mary Cybulski, John Tintori",Trimark,95 minutes,"Gillian Anderson, John Cusack, Julianne Moore"
30,9103,Kiss or Kill,N/A,83%,29,77%,404,"In this psychological thriller, two young lovers take off across the desert toward Perth after their robbery scam goes awry and one of their victims accidentally dies. Their operation started out normally enough with Nikki seducing a married stranger into her hotel room where she planned to drug, then rob him with assistance from her boyfriend Al. Unfortunately, he accidentally overdoses and dies. Things take an even darker turn when the two discover the man is carrying a video tape of a nationally known athlete committing a sexual act with a child. Nikki and Al immediately take off with Zipper Doyle, the athlete in hot pursuit. Two policemen, Hummer and Crean are also searching for them. The situation grows worse when the two fugitives spend the night at a motel. The owner is kind to them, but during the night, someone came in an slashed his throat. Al thinks Nikki, who was traumatized as a child when she saw a burglar burn her mother alive, may have done it while sleepwalking. Nikki, in turn, thinks Al did the deed. When more murders happen a short while later, it only serves to increase the tension between the two.","R (adult situations/language, sex, violence)","Action & Adventure, Drama, Mystery & Suspense",Bill Bennett,Universal Pictures,95 minutes,"Frances O'Connor (II), Matt Day, Chris Haywood"
31,9109,Photographing Fairies,N/A,82%,11,74%,1366,"Featuring neat special effects, this romantic fantasy is loosely based on the story of the Cottingley Fairies, a tale of two cousins who, in 1917, swore that they had photographed the magical wee folk dancing in their garden. The story the girls told captured the war-weary imagination of Britishers everywhere. That the girls later admitted it was all a hoax, didnt matter much to ""true believers"" of fairy and magic books. This tale, like the original story, is set in the British countryside but centers on a jaded WW I photographer who makes a living in 1918 London debunking phony pictures of ghosts and other supernatural phenomenon -- that is until one day a woman brings him a picture of a fairy that defies explanation. Charles Castle didnt set out to be a hard case towards humanity, It just happened. Shortly after his wedding day, his new bride Anne-Marie died after falling down a suddenly appearing ice fissure on a Swiss Alp. He has never gotten over his grief and desperately wants to see and speak to her again. Charles spends the war on battlefields photographing the dead. The photo that changes his life is given to him by the enigmatic Bea Templeton who claims that her daughters took the picture outside their country home. Unable to restrain his curiosity, Charles visits the area. Soon after, Bea dies mysteriously, and Charles becomes obsessed with the idea that talking to the fairies will somehow allow him the chance to contact his late wife. A magic white flower provides the key to his happiness and helps lead into the storys beautifully done climax. Parents may want to know that some of the fairies appear in various states of undress. This is one of two 1997 films based on the same true story. The other film is titled Fairy Tale: A True Story. ~ Sandra Brennan, Rovi",R,"Drama, Horror, Science Fiction & Fantasy",Nick Willing,Universal Pictures,107 minutes,"Frances Barber, Philip Davis, Ben Kingsley"
32,9116,Wishful Thinking,N/A,0%,6,25%,705,"Writer/director Adam Park made his feature film debut with this romantic comedy-drama that shifts between several characters points of view. Max (James LeGros) is a projectionist at an art/revival theater in New York who one days meets Elizabeth (Jennifer Beals), a veterinarian at a neighborhood animal clinic. The attraction between them is immediate, and several months later Max hands Elizabeth a small box. Overcome with emotion, she is convinced its an engagement ring...until she opens it and discovers a prototype Max has invented for a toothpick with a flossing attachment. It quickly becomes obvious that Elizabeth is ready to get married and, while Max wants to marry her, hes not ready to do it soon, and much tension and bad feelings ensue. Meanwhile, Maxs co-worker Lena (Drew Barrymore) has developed a furious crush on him and wants to use his current problems with Elizabeth to her advantage, while Max is convinced Elizabeth is interested in another man. It turns out hes right, but completely wrong about who the ""other man"" is.",R,"Comedy, Romance",Adam Park,Miramax,89 minutes,"Drew Barrymore, Jennifer Beals, James Le Gros"
33,9118,Beowulf,"Featuring groundbreaking animation, stunning visuals, and a talented cast, Beowulf has in spades what more faithful book adaptations forget to bring: pure cinematic entertainment.",71%,197,50%,339101,"In a legendary time of heroes, the mighty warrior Beowulf battles the demon Grendel and incurs the hellish wrath of the beasts ruthlessly seductive mother. Their epic clash forges the timeless legend of Beowulf.","PG-13 (for intense sequences of violence including disturbing images, some sexual material and nudity)","Action & Adventure, Animation, Science Fiction & Fantasy",Robert Zemeckis,Paramount Pictures,114 minutes,"Ray Winstone, Anthony Hopkins, John Malkovich"
34,9119,From Dusk Till Dawn 3: The Hangman's Daughter,N/A,22%,9,23%,14473,"An outlaw who recently defied death by escaping his noose is on the run with his gang and the daughter of his intended executioner in this prequel to the 1996 series original, From Dusk Til Dawn.",R,"Action & Adventure, Horror",P.J. Pesce,Dimension Home Video,93 minutes,"Michael Parks, Sonia Braga, Rebecca Gayheart"
35,9121,RKO 281,N/A,93%,14,75%,2934,"When RKO Pictures began work on production number 281, no one could have imagined that they were making perhaps the greatest American film of all time. But the moment Orson Welles (played by Liev Schreiber) announced that he intended to make a film based on the life of tyranical multi-millionaire publisher William Randolph Hearst (James Cromwell), they knew that they had trouble on their hands. Welles, the enfant terrible of American theater and a household name thanks to his infamous radio adaptation of H.G. Wellss ""+The War Of The Worlds,"" was signed to direct films for RKO, and he was given an unusually free hand to make whatever sort of film he wanted. But what Welles didnt count on was the power of Hearst to keep his film from being seen. RKO 281 is based on the true story of the making of Citizen Kane and the war of words between Welles and Hearst. It also stars Melanie Griffith as Hearsts mistress Marion Davies, John Malkovich as screenwriter Herman Mankiewicz, Brenda Blethyn as Hearsts movie columnist Louella Parsons, and Roy Scheider as George Schaefer.",R (adult situations/language),"Documentary, Drama",Benjamin Ross,HBO Video,90 minutes,"Liev Schreiber, James Cromwell, John Malkovich"
