,dataIndex,realTitle,criticsConcensus,tomatoMeter,tomatoCount,audienceScore,audienceCount,realSynopsis,rating,genreString,directedBy,studio,runTime,cast
2131,26940,Heavens Above!,N/A,N/A,N/A,N/A,N/A,"This satirical comedy takes aim at the sacred cow of organized religion, which is thoroughly and gleefully gored. Reverend Smallwood (Peter Sellers) is the fundamentalist minister assigned by mistake to a wealthy parish. He shocks the congregation when he gives charity and shelter to wandering gypsies, appoints a black man as his assistant, and converts the Lady Despard into his spiritual flock of followers. The Despard family holds the Tranquilax medicine fortunes, and the stockholders revolt when Lady Despard donates a mansion to house some skid row bums. The Reverends activities cause a ripple affect throughout the community, and the countrys economy is jeopardized by plummeting Tranquil stock prices. When the townsfolk are on the verge of running the Rev out of town, the Church and State appoint him Bishop of Outer Space.",NR,"Classics, Comedy","John Boulting, Roy Boulting",Janus Films,105 minutes,"Peter Sellers, Cecil Parker, Isabel Jeans"
2132,26941,Whistling in the Dark,N/A,N/A,N/A,N/A,N/A,"Though based on a stage play by Laurence Gross and Edward Childs Carpenter (previously filmed as an Ernest Truex vehicle in 1933), MGMs Whistling in the Dark was clearly inspired by the success of Paramounts Bob Hope comedy-mystery The Ghost Breakers. In his first film starring role, Red Skelton plays radio actor Wally Benton, better known to his fans as that intrepid crime-solver ""The Fox"". On the eve of his wedding to perennial fiancee Carol Lambert (Ann Rutherford), Wally is summoned to the mansion of cult leader Joseph Jones (Conrad Veidt). Though he preaches a message of ""radiant contentment"" to his followers, Jones is actually a racketeer who hopes to get his hands on a $1,000,000 inheritance. The only person standing in the way of Jones windfall is the sole heir, mild-mannered Mr. Upshaw (Lloyd Corrigan), who is about to take a business trip by plane. Impressed by ""The Fox""s encyclopedic knowledge of crime, Jones wants Wally to plan a ""perfect murder"", one which will put Upshaw out of the way without detection. Naturally, Wally balks at this, but he is persuaded to go along with Jones when the latter kidnaps both Carol and Fran Post (Virginia Grey), the daughter of Wallys sponsor (Henry ONeill). Considerately, Jones gives Wally till 11 oclock to come up with his plan, leaving our hapless hero in the ""care"" of hulking henchman Sylvester (Rags Ragland). Fully aware that neither his life nor those of Carol and Fran will be worth five cents once Upshaw is murdered, Wally spends most of the evening trying to concoct a way out of his jam. Full of hilarious one-liners and sidesplitting slapstick, Whistling in the Dark is also quite suspenseful--especially in the final reel, wherein the best line is delivered by the pop-eyed potential murder victim. So well received was Whistling in the Dark that MGM rushed out two sequels, also starring Red Skelton, Ann Rutherford and a ""reformed"" Rags Ragland.",NR,"Classics, Comedy, Mystery & Suspense",S. Sylvan Simon,Warner Home Video,78 minutes,"Red Skelton, Conrad Veidt, Ann Rutherford"
2133,26942,Grand Central Murder,N/A,N/A,N/A,N/A,N/A,"In this mystery, a private detective begins looking into the death of an actress who is found dead in a train car in Grand Central Station. Her demise is witnessed via flashback as a police inspector begins questioning suspects. Even the detective is questioned.",NR,"Drama, Mystery & Suspense",S. Sylvan Simon,Warner Home Video,72 minutes,"Patricia Dane, Van Heflin, Sam Levene"
2134,26943,Whistling in Dixie,N/A,N/A,N/A,N/A,N/A,"The sequel to Whistling in the Dark, this film follows the further adventures of Wally Benton (Red Skelton), a radio detective known as ""The Fox,"" in his attempt to help protect a woman who is in possession of some valuable information.",NR,"Classics, Comedy, Mystery & Suspense",S. Sylvan Simon,Warner Home Video,73 minutes,"Red Skelton, Ann Rutherford, George Bancroft"
2135,26944,Whistling in Brooklyn,N/A,N/A,N/A,N/A,N/A,"The third entry in the series that began with the film Whistling in the Dark follows the further adventures of ""The Fox,"" radio detective Wally Benton (Red Skelton), as a notorious cop killer leads him on a chase onto the baseball diamond at Ebbets Field.",NR,"Classics, Comedy, Mystery & Suspense",S. Sylvan Simon,Warner Home Video,87 minutes,"Red Skelton, Ann Rutherford, Jean Rogers"
2136,26946,I Love Trouble,There appears to be no Love lost between the fatally mismatched coupling of Julia Roberts and Nick Nolte in this screwball misfire that just isn't worth the Trouble.,22%,46,22%,20350,"Two reporters for rival newspapers, one an embittered veteran, the other a bright newcomer, reluctantly team up to investigate a conspiracy involving corporate espionage. Their hesitant partnership takes on new dimensions when circumstance forces them to pretend to be lovers in this modern attempt at screwball comedy.",PG,"Action & Adventure, Comedy, Mystery & Suspense, Romance",Charles Shyer,Buena Vista,123 minutes,"Nick Nolte, Julia Roberts, Saul Rubinek"
2137,26947,The Fuller Brush Man,N/A,N/A,N/A,N/A,N/A,"In this slapstick comedy, an unfortunate Fuller Brush salesman, Red Jones (Red Skelton), finds himself accidentally caught up in a murder. Suspected of being the killer, Red must clear his name while trying to win the heart of the lovely Ann Elliot (Janet Blair).",NR,"Comedy, Drama","S. Sylvan Simon, Frank Tashlin",Columbia Pictures,93 minutes,"Red Skelton, Janet Blair, Hillary Brooke"
2138,26948,Precious Find,N/A,N/A,N/A,N/A,N/A,"Philippe Mora, the genre filmmaker whose marsupial-themed Howling III and alien-abduction hit Communion solidified his reputation as a director of clunky, substandard fantasy, returned with this space-set remake of The Treasure of the Sierra Madre. True to form, its a clunky mess, with Harold Pruett as a young prospector named Ben (complete with a lovable canine sidekick), who teams up with gambler Armand Crile (Rutger Hauer) and a shifty engineer named Horton (Brion James) to look for Au79, a valuable ore also called ""Precious."" Mora throws in everything but the kitchen sink with sabotage, explosions, crazed hijackings, and a few tacky aliens in an obligatory cantina scene. He also includes a lame CGI monster and some campy humor (as if Don Stroud as a long-haired Asian robot wasnt campy enough). Brion James steals the show as the cynical Horton, and even gets to sing, while Mora makes a cameo appearance as a scummy merchant. Despite its outer-space setting, the science fiction elements pretty much fall by the wayside once the cast leaves the moon and gets to Asteroid 18, which may as well be Bronson Canyon in an old B-Western. While it is true that most science fiction movies are basically frontier Westerns at heart anyway, this one forces the issue in such a way that one can only wonder why Mora didnt just do a straight ripoff of Sierra Madre rather than adding the unnecessary spaceships. Probably because low-budget sci-fi rents and low-budget Westerns dont.","R (violence, language)",Science Fiction & Fantasy,Philippe Mora,Republic Pictures Home Video,90 minutes,"Rutger Hauer, Joan Chen, Brion James"
2139,26949,Burning Down the House,N/A,N/A,N/A,N/A,N/A,"A would-be movie mogul has to decide just how low hes willing to sink to get his next picture made in this black comedy about life in Hollywood. Jake Seiling (John Savage) is a filmmaker who wants to adapt a recent novel by author Arthur Kranson (William Atherton) for the screen, convinced it has major box-office potential. However, the book in question has already been optioned by veteran filmmaker Sy (Orson Bean). When Sy dies unexpectedly, Jake is convinced that his chance has arrived, and hes able to persuade a French producer (René Auberjonois) to put up seed money for the project. It doesnt take long, though, for Jake to go through the producers initial stake, and as he struggles to raise more money to put the film before the cameras, Jakes business partner Arnie (James Wilder) comes up with what hes certain is the perfect plan -- burn down Jakes house, and use the insurance money to finance the movie. Based on the play +High Tension in the Tropics by Michael Cole Dinelli, Burning Down the House was shot in 1998, but went unreleased until 2004.",NR,"Comedy, Musical & Performing Arts",Philippe Mora,Vanguard,84 minutes,"John Savage, James Wilder, Joanne Baron"
2140,26952,Carlton Browne of the F.O.,N/A,N/A,N/A,N/A,N/A,,NR,Comedy,"Roy Boulting, Jeffrey Dell",N/A,N/A,"Terry-Thomas, Peter Sellers, Luciana Paluzzi"
2141,26953,The Family Way,N/A,N/A,N/A,N/A,N/A,"This gently farcical British comedy stars Hayley Mills and Hywel Bennett as Jenny and Arthur, a young couple who have just gotten married. However, while both of them are filled with anticipation for their honeymoon, a practical joke played by their ""friends"" causes their bed to collapse just as theyre about to consummate their relationship. Through a variety of misfortunes, they end up spending the night at the home of Arthurs parents, where nervousness and a certain lack of privacy make it difficult for them to enjoy their first night together as theyd wish. While a bit of frank language and some fleeting nudity by former child star Hayley Mills generated a certain amount of controversy upon first release, by todays standards The Family Way is more easily seen as the compassionate relationship comedy its creators intended. The Family Way is also of note to Beatles fans as the first film scored by Paul McCartney. ~ Mark Deming, Rovi",NR,"Art House & International, Classics, Comedy, Drama, Romance",Roy Boulting,N/A,115 minutes,"Hayley Mills, Hywel Bennett, John Comer"
2142,26955,Textuality,N/A,N/A,N/A,N/A,N/A,"Two young lovers use their mobile phones to break free from the relationships that bind them, and seek true happiness together in this quirky romantic comedy from director Warren P. Sonoda.",R,"Comedy, Romance",Warren P. Sonoda,Myriad Pictures,94 minutes,"Jason Lewis, Carly Pope, Kristen Hager"
2143,26957,Hellbenders,N/A,33%,9,33%,203,"There are demons so terrible that no mortal man of God could successfully drive them back to Hell. The only option is for the exorcist himself to invite possession and then commit suicide, dragging along the demon to damnation - so the Augustine Interfaith Order of Hellbound Saints - or Hellbenders - was formed. A group of elite, highly-trained exorcists, they live in a constant state of debauchery so they will be ready to go to Hell at any moment. When an infernal Norse demon called BLACK SURTR escapes into New York City intent on cracking open the gates of Hell, the Hellbenders must use every ounce of their debauchery to battle the demon and save the planet from eternal damnation! (c) Lionsgate","R (for bloody violence, some disturbing images, pervasive language, sexual content and drug use)","Comedy, Horror, Mystery & Suspense",J.T. Petty,Bloody Disgusting,85 minutes,"Clancy Brown, Clifton Collins Jr., Andre Royo"
2144,26958,SeeFood (Sea Level),N/A,N/A,N/A,N/A,N/A,"Tiny bamboo shark Pup races to rescue his family after poachers steal shark eggs from his reef. Donning a custom-made suit that allows him to brave dry land, the spunky little shark seeks to rescue the eggs with the help of his best friend Julius.",PG,"Action & Adventure, Animation, Comedy",Aun Hoe Goh,Silver Ant,93 minutes,"Steven ""Layzie Bone"" Howse, Colin Chong, Chi-Ren Choong"
